Date,Quarter,Month,Region,Country,Product_Category,Product,Salesperson,Customer_Segment,Deal_Stage,Units,Unit_Price,Revenue,Cost,Profit,Discount_Pct,Customer_Satisfaction
2025-03-26,Q1 2025,Mar,North America,USA,Services,Support,Sarah Chen,Education,Proposal,20,198.22,4273.62,3363.44,910.18,23.0,4.5
2025-03-26,Q1 2025,Mar,North America,USA,Hardware,Desktop Plus,Elena Rodriguez,SMB,Closed Lost,27,1988.33,48399.31,36972.36,11426.95,5.3,2.4
2025-03-27,Q1 2025,Mar,Asia Pacific,Australia,Software,Security Pro,Raj Patel,SMB,Proposal,1,1016.72,1150.54,654.39,496.15,4.1,3.5
2025-03-28,Q1 2025,Mar,Asia Pacific,Japan,Services,Support,Yuki Tanaka,SMB,Proposal,162,182.03,43833.6,31241.42,12592.18,3.1,3.9
2025-03-29,Q1 2025,Mar,Europe,France,Software,Cloud Suite,James Clarke,SMB,Lead,23,2181.22,41481.36,25960.81,15520.55,4.3,2.6
2025-03-29,Q1 2025,Mar,Asia Pacific,Australia,Software,Security Pro,Raj Patel,Education,Closed Won,32,1020.27,29086.67,17523.48,11563.19,24.5,3.7
2025-03-29,Q1 2025,Mar,Asia Pacific,Australia,Subscriptions,Professional Plan,Raj Patel,Enterprise,Qualified,60,201.91,12808.52,7226.62,5581.9,10.4,3.6
2025-03-30,Q1 2025,Mar,Asia Pacific,Japan,Hardware,Desktop Plus,Yuki Tanaka,Enterprise,Lead,93,1637.72,204669.0,162698.82,41970.18,12.4,4.5
2025-03-30,Q1 2025,Mar,Asia Pacific,India,Services,Training,Liam Zhang,Government,Lead,33,102.84,3391.49,2668.23,723.26,5.9,4.2
2025-03-30,Q1 2025,Mar,Latin America,Colombia,Software,Cloud Suite,Ana Gutierrez,SMB,Closed Lost,6,1457.02,11289.07,6635.89,4653.18,8.9,3.5
2025-03-30,Q1 2025,Mar,North America,Canada,Software,Cloud Suite,Mike Johnson,SMB,Closed Lost,50,1954.78,109456.73,67086.7,42370.03,9.1,4.4
2025-03-30,Q1 2025,Mar,North America,USA,Software,Data Platform,Elena Rodriguez,Education,Lead,7,3292.53,18167.5,11798.48,6369.02,17.2,4.0
2025-03-31,Q1 2025,Mar,North America,Canada,Subscriptions,Basic Plan,Mike Johnson,Enterprise,Proposal,483,48.79,25026.26,15705.96,9320.3,13.8,4.1
2025-03-31,Q1 2025,Mar,Europe,Germany,Services,Training,James Clarke,Enterprise,Closed Won,100,179.69,12156.24,9499.62,2656.62,21.7,3.2
2025-03-31,Q1 2025,Mar,Europe,UK,Services,Support,Sophie Dupont,Government,Closed Lost,152,380.78,56576.76,42868.99,13707.77,13.8,3.6
2025-03-31,Q1 2025,Mar,Europe,Germany,Subscriptions,Enterprise Plan,Sophie Dupont,Enterprise,Lead,112,428.95,41949.66,25919.21,16030.45,23.0,3.4
2025-04-01,Q2 2025,Apr,North America,Canada,Hardware,Server Rack,Sarah Chen,SMB,Qualified,11,4318.85,61655.04,47897.63,13757.41,7.3,4.4
2025-04-01,Q2 2025,Apr,North America,Canada,Subscriptions,Basic Plan,Sarah Chen,SMB,Closed Won,249,64.04,20292.83,13131.21,7161.62,9.1,3.5
2025-04-01,Q2 2025,Apr,Europe,UK,Subscriptions,Enterprise Plan,James Clarke,Education,Qualified,299,552.96,112565.39,62574.15,49991.24,21.2,3.2
2025-04-01,Q2 2025,Apr,Latin America,Mexico,Hardware,Laptop Pro,Pedro Morales,Enterprise,Negotiation,57,2199.36,107383.26,83689.98,23693.28,15.4,2.5
2025-04-02,Q2 2025,Apr,Asia Pacific,India,Hardware,Desktop Plus,Yuki Tanaka,SMB,Negotiation,68,1447.62,142849.91,105880.18,36969.73,5.4,4.7
2025-04-02,Q2 2025,Apr,North America,USA,Subscriptions,Enterprise Plan,Mike Johnson,Enterprise,Proposal,371,504.54,178954.22,110662.51,68291.71,22.4,3.9
2025-04-03,Q2 2025,Apr,North America,Canada,Subscriptions,Professional Plan,Mike Johnson,Enterprise,Lead,78,242.64,18746.65,10657.37,8089.28,19.6,5.0
2025-04-03,Q2 2025,Apr,Latin America,Colombia,Subscriptions,Basic Plan,Ana Gutierrez,Education,Closed Lost,481,63.85,36133.26,20578.71,15554.55,17.0,4.2
2025-04-04,Q2 2025,Apr,Europe,Germany,Software,Data Platform,Sophie Dupont,SMB,Lead,33,1731.94,64553.41,38262.55,26290.86,0.4,3.1
2025-04-04,Q2 2025,Apr,Europe,Germany,Subscriptions,Enterprise Plan,Sophie Dupont,SMB,Lead,470,306.65,162784.56,93537.09,69247.47,0.4,3.2
2025-04-05,Q2 2025,Apr,North America,Canada,Software,Cloud Suite,Sarah Chen,Government,Closed Lost,37,1050.9,44474.72,27863.85,16610.87,18.3,3.6
2025-04-06,Q2 2025,Apr,North America,USA,Subscriptions,Basic Plan,Sarah Chen,SMB,Closed Lost,149,36.14,7131.71,4422.65,2709.06,5.4,3.9
2025-04-06,Q2 2025,Apr,North America,USA,Hardware,Desktop Plus,Elena Rodriguez,Education,Closed Won,100,1868.95,135400.19,101805.49,33594.7,23.9,4.1
2025-04-06,Q2 2025,Apr,North America,Canada,Software,Data Platform,Sarah Chen,SMB,Qualified,30,1959.73,76629.36,47107.22,29522.14,6.9,4.1
2025-04-07,Q2 2025,Apr,Europe,France,Subscriptions,Basic Plan,Hans Mueller,SMB,Closed Lost,230,74.84,20523.64,11840.36,8683.28,8.0,3.5
2025-04-07,Q2 2025,Apr,North America,USA,Hardware,Server Rack,Sarah Chen,SMB,Proposal,6,4012.75,30707.17,23928.24,6778.93,8.9,4.5
2025-04-07,Q2 2025,Apr,North America,USA,Hardware,Laptop Pro,Sarah Chen,Enterprise,Lead,7,2726.16,20731.9,16135.94,4595.96,22.4,5.0
2025-04-08,Q2 2025,Apr,Asia Pacific,India,Services,Implementation,Liam Zhang,Education,Closed Won,98,688.78,54480.96,45151.59,9329.37,24.0,3.5
2025-04-09,Q2 2025,Apr,Asia Pacific,Japan,Services,Support,Raj Patel,Government,Lead,196,384.14,73562.75,53055.85,20506.9,17.2,4.0
2025-04-09,Q2 2025,Apr,Asia Pacific,India,Hardware,Server Rack,Liam Zhang,SMB,Proposal,53,4007.87,205284.14,147485.28,57798.86,9.0,3.7
2025-04-09,Q2 2025,Apr,Asia Pacific,Australia,Services,Implementation,Liam Zhang,Enterprise,Closed Won,48,273.14,11069.25,8551.76,2517.49,20.5,3.0
2025-04-10,Q2 2025,Apr,North America,USA,Hardware,Desktop Plus,Sarah Chen,SMB,Negotiation,65,1106.85,98608.16,77174.28,21433.88,2.1,3.3
2025-04-10,Q2 2025,Apr,Latin America,Brazil,Hardware,Networking Kit,Carlos Silva,Enterprise,Closed Won,61,737.84,56529.11,41447.72,15081.39,19.1,4.5
2025-04-10,Q2 2025,Apr,North America,Canada,Services,Implementation,Elena Rodriguez,Enterprise,Lead,12,214.65,2150.55,1797.25,353.3,12.3,3.4
2025-04-10,Q2 2025,Apr,Latin America,Brazil,Services,Consulting,Ana Gutierrez,SMB,Closed Won,128,153.68,25346.28,20702.75,4643.53,9.1,3.1
2025-04-11,Q2 2025,Apr,Europe,France,Subscriptions,Basic Plan,James Clarke,SMB,Qualified,172,32.87,4791.93,2814.48,1977.45,1.9,2.9
2025-04-11,Q2 2025,Apr,Europe,UK,Software,Cloud Suite,James Clarke,Government,Lead,8,2317.94,15220.52,8826.01,6394.51,5.0,3.5
2025-04-11,Q2 2025,Apr,North America,USA,Services,Training,Mike Johnson,SMB,Lead,182,237.07,52784.69,41120.04,11664.65,0.7,3.7
2025-04-11,Q2 2025,Apr,North America,USA,Software,Data Platform,Elena Rodriguez,Enterprise,Lead,46,1667.24,62206.03,34729.23,27476.8,14.8,3.6
2025-04-12,Q2 2025,Apr,North America,Canada,Software,Data Platform,Elena Rodriguez,Enterprise,Lead,17,1603.3,20161.45,11892.24,8269.21,22.3,3.9
2025-04-12,Q2 2025,Apr,North America,USA,Software,Cloud Suite,Elena Rodriguez,Government,Closed Lost,26,1875.02,43115.35,24424.19,18691.16,7.1,4.0
2025-04-12,Q2 2025,Apr,Asia Pacific,Japan,Hardware,Desktop Plus,Liam Zhang,Enterprise,Lead,2,1936.48,3084.81,2394.5,690.31,25.0,3.3
2025-04-13,Q2 2025,Apr,North America,Canada,Software,Cloud Suite,Mike Johnson,Education,Closed Won,33,1892.91,59026.9,35273.47,23753.43,23.3,4.5
2025-04-13,Q2 2025,Apr,North America,USA,Services,Support,Sarah Chen,Enterprise,Qualified,98,341.21,36842.63,29016.58,7826.05,21.3,3.8
2025-04-14,Q2 2025,Apr,Asia Pacific,Japan,Software,Cloud Suite,Yuki Tanaka,SMB,Closed Lost,33,2469.56,115387.98,74026.75,41361.23,7.7,4.0
2025-04-14,Q2 2025,Apr,North America,Canada,Services,Consulting,Mike Johnson,SMB,Closed Lost,70,346.68,29688.4,24840.04,4848.36,0.7,4.3
2025-04-14,Q2 2025,Apr,Europe,UK,Software,Cloud Suite,Sophie Dupont,Education,Negotiation,9,1160.47,9581.6,5334.16,4247.44,19.1,4.4
2025-04-14,Q2 2025,Apr,North America,USA,Subscriptions,Professional Plan,Mike Johnson,Education,Closed Lost,37,88.32,3083.9,1853.08,1230.82,23.4,4.5
2025-04-15,Q2 2025,Apr,Latin America,Mexico,Services,Implementation,Ana Gutierrez,SMB,Closed Won,147,559.82,111168.49,93938.05,17230.44,4.7,3.0
2025-04-15,Q2 2025,Apr,Asia Pacific,Japan,Software,Cloud Suite,Yuki Tanaka,SMB,Proposal,21,2094.32,63890.7,38464.71,25425.99,5.3,4.4
2025-04-15,Q2 2025,Apr,North America,Canada,Software,Data Platform,Mike Johnson,Enterprise,Closed Won,46,3402.38,149049.61,90471.03,58578.58,22.7,5.0
2025-04-16,Q2 2025,Apr,North America,USA,Subscriptions,Basic Plan,Mike Johnson,Enterprise,Proposal,485,58.54,27108.59,16377.4,10731.19,22.5,3.9
2025-04-16,Q2 2025,Apr,Europe,UK,Hardware,Desktop Plus,Hans Mueller,Government,Closed Won,34,1128.58,45254.07,31906.81,13347.26,9.0,4.1
2025-04-17,Q2 2025,Apr,Europe,France,Services,Support,Hans Mueller,Enterprise,Closed Won,181,164.39,29962.63,22878.63,7084.0,22.3,4.3
2025-04-17,Q2 2025,Apr,Europe,Germany,Hardware,Laptop Pro,James Clarke,Government,Negotiation,38,1863.58,56596.18,42478.16,14118.02,7.5,3.7
2025-04-17,Q2 2025,Apr,North America,Canada,Hardware,Networking Kit,Sarah Chen,Government,Lead,99,746.37,84309.21,65731.39,18577.82,18.5,4.5
2025-04-18,Q2 2025,Apr,North America,Canada,Hardware,Laptop Pro,Mike Johnson,Enterprise,Proposal,64,1225.4,75653.73,59762.89,15890.84,21.7,3.6
2025-04-18,Q2 2025,Apr,Asia Pacific,India,Services,Consulting,Raj Patel,SMB,Closed Won,91,448.18,46537.42,39522.49,7014.93,3.3,3.6
2025-04-18,Q2 2025,Apr,Asia Pacific,Japan,Software,Cloud Suite,Liam Zhang,SMB,Lead,39,1167.38,46368.17,26422.22,19945.95,4.1,3.2
2025-04-18,Q2 2025,Apr,Latin America,Brazil,Hardware,Server Rack,Ana Gutierrez,SMB,Negotiation,10,3675.09,50739.95,39164.95,11575.0,2.6,2.4
2025-04-18,Q2 2025,Apr,Europe,Germany,Software,Data Platform,James Clarke,SMB,Negotiation,46,2292.49,86283.75,48036.79,38246.96,5.3,3.0
2025-04-18,Q2 2025,Apr,Europe,Germany,Services,Training,Hans Mueller,SMB,Closed Won,26,138.61,4511.8,3588.37,923.43,3.4,4.1
2025-04-19,Q2 2025,Apr,North America,USA,Software,Cloud Suite,Sarah Chen,Education,Closed Won,37,1139.34,47037.2,29615.17,17422.03,20.3,4.3
2025-04-19,Q2 2025,Apr,Europe,Germany,Services,Consulting,James Clarke,SMB,Closed Won,32,449.53,11247.89,8990.53,2257.36,9.5,2.9
2025-04-19,Q2 2025,Apr,Latin America,Mexico,Software,Security Pro,Pedro Morales,Enterprise,Qualified,42,943.92,32031.88,20101.35,11930.53,20.2,3.5
2025-04-19,Q2 2025,Apr,Europe,France,Software,Security Pro,James Clarke,Enterprise,Lead,46,1118.53,34052.42,21419.24,12633.18,23.4,2.9
2025-04-20,Q2 2025,Apr,North America,Canada,Subscriptions,Enterprise Plan,Elena Rodriguez,SMB,Lead,478,575.45,244055.36,153294.22,90761.14,6.8,3.4
2025-04-21,Q2 2025,Apr,North America,USA,Hardware,Server Rack,Sarah Chen,SMB,Closed Won,73,4795.91,467595.47,364490.94,103104.53,4.6,4.1
2025-04-21,Q2 2025,Apr,Asia Pacific,Japan,Software,Cloud Suite,Raj Patel,SMB,Closed Won,50,953.75,51206.84,28312.26,22894.58,9.0,3.2
2025-04-21,Q2 2025,Apr,North America,USA,Software,Data Platform,Mike Johnson,Enterprise,Closed Lost,50,1959.89,95859.0,56381.72,39477.28,20.6,4.2
2025-04-22,Q2 2025,Apr,North America,Canada,Software,Cloud Suite,Elena Rodriguez,SMB,Closed Won,48,1517.71,68382.33,40254.59,28127.74,1.4,3.7
2025-04-22,Q2 2025,Apr,North America,USA,Subscriptions,Enterprise Plan,Elena Rodriguez,Government,Lead,137,625.76,76227.59,42788.95,33438.64,6.6,3.5
2025-04-23,Q2 2025,Apr,Latin America,Brazil,Subscriptions,Enterprise Plan,Pedro Morales,Enterprise,Closed Won,223,448.71,88648.97,53646.88,35002.09,12.5,4.3
2025-04-23,Q2 2025,Apr,North America,Canada,Software,Data Platform,Elena Rodriguez,Enterprise,Lead,32,1919.44,43913.84,24843.2,19070.64,24.9,3.7
2025-04-23,Q2 2025,Apr,Latin America,Colombia,Services,Support,Pedro Morales,Government,Negotiation,71,125.36,7993.48,5668.72,2324.76,11.3,3.0
2025-04-24,Q2 2025,Apr,Europe,Germany,Services,Support,Hans Mueller,Enterprise,Closed Won,114,304.4,38047.39,26809.31,11238.08,15.4,4.2
2025-04-24,Q2 2025,Apr,Europe,Germany,Subscriptions,Basic Plan,James Clarke,Enterprise,Lead,367,43.76,11392.01,6569.24,4822.77,17.9,3.1
2025-04-25,Q2 2025,Apr,Europe,UK,Software,Security Pro,James Clarke,Education,Closed Won,22,1546.2,23423.97,13343.11,10080.86,20.3,2.9
2025-04-25,Q2 2025,Apr,Europe,Germany,Hardware,Desktop Plus,James Clarke,Enterprise,Closed Won,53,1679.39,62983.25,45755.1,17228.15,18.1,3.2
2025-04-25,Q2 2025,Apr,Europe,France,Hardware,Desktop Plus,James Clarke,Enterprise,Proposal,85,994.2,57827.13,40992.88,16834.25,20.8,3.3
2025-04-25,Q2 2025,Apr,Asia Pacific,India,Hardware,Networking Kit,Liam Zhang,Education,Lead,61,1009.47,52316.39,36818.83,15497.56,20.0,3.9
2025-04-26,Q2 2025,Apr,North America,USA,Subscriptions,Basic Plan,Mike Johnson,SMB,Closed Won,70,43.81,3615.71,2205.67,1410.04,4.3,3.9
2025-04-27,Q2 2025,Apr,North America,USA,Software,Cloud Suite,Mike Johnson,Enterprise,Lead,36,1088.48,41227.93,26555.78,14672.15,14.6,5.0
2025-04-27,Q2 2025,Apr,Asia Pacific,Australia,Software,Cloud Suite,Yuki Tanaka,Education,Closed Lost,3,862.56,3223.23,2017.64,1205.59,18.8,4.5
2025-04-27,Q2 2025,Apr,Asia Pacific,Japan,Services,Implementation,Raj Patel,SMB,Lead,200,497.6,113440.86,93923.04,19517.82,3.4,3.0
2025-04-27,Q2 2025,Apr,North America,USA,Hardware,Server Rack,Elena Rodriguez,Government,Proposal,88,3247.6,226363.02,172431.23,53931.79,16.8,3.3
2025-04-27,Q2 2025,Apr,North America,USA,Subscriptions,Enterprise Plan,Elena Rodriguez,Education,Lead,498,388.19,155697.27,98412.81,57284.46,15.4,3.8
2025-04-28,Q2 2025,Apr,Europe,Germany,Hardware,Server Rack,James Clarke,Government,Lead,45,3715.62,120482.4,92711.97,27770.43,16.6,3.0
2025-04-28,Q2 2025,Apr,Latin America,Colombia,Subscriptions,Professional Plan,Pedro Morales,SMB,Closed Lost,300,133.25,36993.86,23278.29,13715.57,8.6,2.8
2025-04-28,Q2 2025,Apr,Europe,UK,Subscriptions,Enterprise Plan,Sophie Dupont,SMB,Qualified,396,735.94,325857.38,206905.92,118951.46,1.4,3.6
2025-04-29,Q2 2025,Apr,North America,USA,Subscriptions,Enterprise Plan,Mike Johnson,Enterprise,Negotiation,45,419.45,20928.88,13555.2,7373.68,10.0,4.1
2025-04-29,Q2 2025,Apr,North America,USA,Subscriptions,Basic Plan,Elena Rodriguez,SMB,Qualified,180,25.31,3912.08,2388.91,1523.17,9.8,3.3
2025-04-30,Q2 2025,Apr,Europe,Germany,Subscriptions,Professional Plan,Hans Mueller,SMB,Closed Won,140,219.84,39728.22,23331.2,16397.02,0.4,4.1
2025-04-30,Q2 2025,Apr,Asia Pacific,Australia,Subscriptions,Basic Plan,Liam Zhang,Enterprise,Proposal,257,53.62,12995.63,7748.79,5246.84,11.2,3.8
2025-04-30,Q2 2025,Apr,North America,USA,Subscriptions,Basic Plan,Mike Johnson,Government,Closed Lost,466,75.06,38912.84,24093.21,14819.63,9.7,3.7
2025-04-30,Q2 2025,Apr,North America,USA,Services,Implementation,Sarah Chen,Enterprise,Negotiation,164,792.53,139385.1,113894.12,25490.98,23.4,4.1
2025-04-30,Q2 2025,Apr,Asia Pacific,India,Subscriptions,Enterprise Plan,Liam Zhang,SMB,Qualified,189,681.4,134444.17,76857.32,57586.85,1.7,2.8
2025-05-01,Q2 2025,May,North America,Canada,Software,Security Pro,Sarah Chen,Government,Lead,10,1280.02,16379.14,9895.78,6483.36,8.6,3.3
2025-05-01,Q2 2025,May,Latin America,Mexico,Hardware,Networking Kit,Ana Gutierrez,SMB,Proposal,49,934.96,62732.02,45932.43,16799.59,3.4,3.5
2025-05-01,Q2 2025,May,Asia Pacific,Australia,Hardware,Server Rack,Raj Patel,Enterprise,Lead,72,3316.39,252739.16,180263.61,72475.55,10.3,4.2
2025-05-01,Q2 2025,May,North America,Canada,Subscriptions,Basic Plan,Elena Rodriguez,SMB,Qualified,247,78.17,17572.43,10450.54,7121.89,4.4,3.4
2025-05-02,Q2 2025,May,Asia Pacific,India,Subscriptions,Professional Plan,Raj Patel,Enterprise,Negotiation,163,129.25,21429.27,13875.08,7554.19,13.8,3.7
2025-05-02,Q2 2025,May,North America,USA,Subscriptions,Enterprise Plan,Elena Rodriguez,SMB,Closed Lost,321,436.28,121191.22,73836.77,47354.45,9.1,3.3
2025-05-02,Q2 2025,May,North America,Canada,Subscriptions,Basic Plan,Elena Rodriguez,Enterprise,Negotiation,391,62.46,19948.17,12107.17,7841.0,14.2,2.9
2025-05-02,Q2 2025,May,North America,USA,Hardware,Server Rack,Mike Johnson,Government,Closed Won,52,4202.87,222941.21,157580.71,65360.5,17.2,4.2
2025-05-03,Q2 2025,May,Latin America,Mexico,Subscriptions,Enterprise Plan,Ana Gutierrez,Education,Closed Won,204,574.71,139931.05,79212.03,60719.02,15.8,3.5
2025-05-03,Q2 2025,May,Europe,UK,Software,Security Pro,Hans Mueller,Enterprise,Closed Won,1,1682.97,1819.06,1015.31,803.75,16.6,3.9
2025-05-03,Q2 2025,May,North America,USA,Hardware,Desktop Plus,Elena Rodriguez,Government,Closed Won,32,1066.93,28310.07,19932.01,8378.06,12.9,3.6
2025-05-04,Q2 2025,May,Latin America,Colombia,Services,Consulting,Carlos Silva,Enterprise,Proposal,195,236.23,57856.18,45342.04,12514.14,19.1,3.3
2025-05-04,Q2 2025,May,Asia Pacific,Japan,Subscriptions,Basic Plan,Yuki Tanaka,Government,Qualified,335,38.44,17739.03,10282.59,7456.44,10.2,4.3
2025-05-04,Q2 2025,May,Europe,Germany,Services,Consulting,Hans Mueller,Education,Closed Lost,56,234.9,14132.88,11566.15,2566.73,17.1,4.6
2025-05-04,Q2 2025,May,Latin America,Mexico,Subscriptions,Professional Plan,Ana Gutierrez,Education,Closed Lost,233,243.33,61721.41,36800.81,24920.6,23.2,4.6
2025-05-05,Q2 2025,May,Asia Pacific,Australia,Services,Support,Yuki Tanaka,Government,Proposal,143,388.32,71723.79,54459.83,17263.96,15.8,3.7
2025-05-05,Q2 2025,May,Latin America,Colombia,Subscriptions,Enterprise Plan,Pedro Morales,Government,Lead,24,462.78,10627.05,6281.17,4345.88,5.5,2.5
2025-05-06,Q2 2025,May,Europe,Germany,Services,Training,James Clarke,SMB,Proposal,49,213.47,8621.74,6277.42,2344.32,4.6,2.3
2025-05-06,Q2 2025,May,North America,USA,Services,Implementation,Sarah Chen,Enterprise,Closed Won,145,577.87,91734.55,71102.62,20631.93,21.8,4.3
2025-05-06,Q2 2025,May,Europe,France,Subscriptions,Basic Plan,James Clarke,Enterprise,Closed Lost,364,35.33,9822.25,5891.04,3931.21,11.6,3.5
2025-05-07,Q2 2025,May,North America,Canada,Services,Implementation,Mike Johnson,Enterprise,Closed Won,198,710.11,151915.16,124790.0,27125.16,12.3,4.2
2025-05-07,Q2 2025,May,Latin America,Colombia,Hardware,Desktop Plus,Carlos Silva,Enterprise,Lead,77,994.24,101382.41,75053.27,26329.14,14.7,3.4
2025-05-07,Q2 2025,May,Europe,UK,Hardware,Laptop Pro,James Clarke,SMB,Lead,17,2418.78,35455.99,25387.12,10068.87,0.2,3.1
2025-05-07,Q2 2025,May,Asia Pacific,India,Software,Cloud Suite,Raj Patel,Enterprise,Lead,3,2277.87,7047.64,4072.39,2975.25,12.6,3.7
2025-05-08,Q2 2025,May,Asia Pacific,Japan,Software,Data Platform,Raj Patel,Education,Closed Won,3,1693.94,4545.38,2925.11,1620.27,24.2,3.6
2025-05-08,Q2 2025,May,North America,Canada,Hardware,Networking Kit,Mike Johnson,Government,Closed Lost,97,1482.6,158927.44,121392.33,37535.11,10.3,4.5
2025-05-08,Q2 2025,May,Asia Pacific,India,Software,Security Pro,Yuki Tanaka,SMB,Closed Won,35,1638.07,85925.17,51147.03,34778.14,2.3,4.6
2025-05-08,Q2 2025,May,North America,Canada,Services,Training,Sarah Chen,SMB,Proposal,63,147.26,12494.78,9137.51,3357.27,3.8,4.9
2025-05-09,Q2 2025,May,Europe,UK,Subscriptions,Professional Plan,James Clarke,SMB,Lead,139,227.48,25270.48,14935.56,10334.92,7.5,3.6
2025-05-09,Q2 2025,May,Europe,France,Subscriptions,Professional Plan,James Clarke,SMB,Closed Won,457,236.28,86204.29,51146.65,35057.64,7.6,3.3
2025-05-10,Q2 2025,May,Latin America,Mexico,Software,Cloud Suite,Pedro Morales,Government,Lead,28,2157.11,55160.97,32289.86,22871.11,9.8,3.1
2025-05-10,Q2 2025,May,Europe,Germany,Subscriptions,Professional Plan,James Clarke,SMB,Negotiation,137,148.49,17523.73,10028.16,7495.57,0.3,3.0
2025-05-11,Q2 2025,May,Asia Pacific,Australia,Software,Security Pro,Raj Patel,Government,Qualified,50,519.85,24690.28,15347.65,9342.63,19.5,3.3
2025-05-12,Q2 2025,May,Europe,France,Services,Implementation,Hans Mueller,SMB,Qualified,62,492.01,38940.98,31407.44,7533.54,1.5,4.4
2025-05-12,Q2 2025,May,Europe,Germany,Software,Security Pro,James Clarke,Education,Proposal,18,1325.25,16323.35,9865.09,6458.26,20.8,3.8
2025-05-12,Q2 2025,May,Europe,UK,Services,Implementation,James Clarke,Education,Lead,19,353.19,4789.12,4026.66,762.46,17.4,3.5
2025-05-13,Q2 2025,May,North America,Canada,Subscriptions,Basic Plan,Sarah Chen,Enterprise,Lead,17,41.66,837.82,480.57,357.25,15.5,4.4
2025-05-14,Q2 2025,May,Asia Pacific,Australia,Services,Consulting,Yuki Tanaka,Government,Closed Won,16,158.03,3133.98,2584.25,549.73,19.2,4.0
2025-05-14,Q2 2025,May,Europe,Germany,Hardware,Networking Kit,James Clarke,Education,Closed Lost,36,1061.93,25598.46,18374.7,7223.76,22.5,4.3
2025-05-14,Q2 2025,May,North America,Canada,Software,Cloud Suite,Elena Rodriguez,Enterprise,Closed Won,38,1157.47,32032.57,18943.08,13089.49,23.5,3.6
2025-05-15,Q2 2025,May,Asia Pacific,Australia,Software,Security Pro,Yuki Tanaka,Enterprise,Qualified,7,715.91,6465.14,3680.63,2784.51,15.9,4.9
2025-05-15,Q2 2025,May,Asia Pacific,Japan,Subscriptions,Professional Plan,Yuki Tanaka,Enterprise,Proposal,246,175.81,57056.15,35246.95,21809.2,14.0,4.8
2025-05-15,Q2 2025,May,Europe,Germany,Software,Data Platform,Sophie Dupont,SMB,Negotiation,18,2856.5,54575.24,34329.15,20246.09,6.4,3.3
2025-05-15,Q2 2025,May,Asia Pacific,India,Services,Support,Liam Zhang,SMB,Closed Won,173,273.2,46579.98,33434.11,13145.87,7.2,3.0
2025-05-15,Q2 2025,May,Asia Pacific,Japan,Subscriptions,Basic Plan,Yuki Tanaka,SMB,Qualified,224,44.14,14135.84,8405.01,5730.83,6.8,3.7
2025-05-15,Q2 2025,May,North America,Canada,Subscriptions,Basic Plan,Mike Johnson,Education,Lead,224,31.45,7316.56,4583.84,2732.72,15.7,4.0
2025-05-16,Q2 2025,May,North America,USA,Subscriptions,Professional Plan,Elena Rodriguez,SMB,Lead,417,192.21,74778.21,45187.24,29590.97,2.0,3.3
2025-05-17,Q2 2025,May,Asia Pacific,India,Subscriptions,Basic Plan,Raj Patel,Government,Closed Lost,109,64.15,7302.11,4630.5,2671.61,11.5,3.0
2025-05-17,Q2 2025,May,North America,USA,Subscriptions,Basic Plan,Elena Rodriguez,Enterprise,Lead,285,46.31,9700.05,5913.11,3786.94,22.8,3.8
2025-05-17,Q2 2025,May,Latin America,Brazil,Services,Support,Ana Gutierrez,Government,Closed Lost,7,371.77,2965.87,2239.33,726.54,19.6,3.9
2025-05-18,Q2 2025,May,North America,Canada,Hardware,Laptop Pro,Mike Johnson,Enterprise,Lead,51,1900.37,103642.71,78381.59,25261.12,13.2,4.0
2025-05-18,Q2 2025,May,North America,USA,Services,Consulting,Mike Johnson,SMB,Proposal,113,294.99,38890.76,31089.03,7801.73,5.3,3.4
2025-05-18,Q2 2025,May,North America,Canada,Software,Security Pro,Mike Johnson,Government,Negotiation,48,1142.28,61132.63,36540.4,24592.23,9.5,4.4
2025-05-18,Q2 2025,May,Asia Pacific,Australia,Hardware,Server Rack,Liam Zhang,Enterprise,Closed Lost,12,4659.6,51543.53,40113.79,11429.74,13.2,3.0
